title,url,time,channelName,channelUrl,videoId
Saddest moments in football,https://www.youtube.com/watch?v=xON2LTdpk60,2024-08-18T03:06:42.488Z,Broforce_one,https://www.youtube.com/channel/UC4tFsAdv3LYkLuxMStquWGw,xON2LTdpk60
Yaz Kur’an kursu hocası,https://www.youtube.com/watch?v=0XphVETfmCs,2024-08-18T03:05:31.585Z,Umutcan Deniz İlyasoğlu,https://www.youtube.com/channel/UC6pdD0Lfx2cd5I7qqUe-sSQ,0XphVETfmCs
Dükkana girdiğine pişman eden kahveci,https://www.youtube.com/watch?v=f07_ANlndnU,2024-08-18T03:04:14Z,Gokhan Unver,https://www.youtube.com/channel/UCGyLVZ6NHbhYv1dyOwS91HA,f07_ANlndnU
Pratisyen sevmeyen tecrübeli hemşire - Umutcan Deniz İlyasoğlu,https://www.youtube.com/watch?v=6Ud9rEtBroc,2024-08-18T03:03:08.272Z,Umutcan Deniz İlyasoğlu,https://www.youtube.com/channel/UC6pdD0Lfx2cd5I7qqUe-sSQ,6Ud9rEtBroc
Yıllar önce terk edilmiş bir köy #korku #terkedilmişköy #paranormal #gecefısıltıları #karanlıksırlar,https://www.youtube.com/watch?v=ClK8CGLVnPc,2024-08-18T03:03:07.050Z,Heart of Fear,https://www.youtube.com/channel/UCrnW_lp-3z6LNj2fgl8B_fA,ClK8CGLVnPc
"SİHA Gücü Bakımından Türkiye, Dünyada Kaçıncı Sıradadır?",https://www.youtube.com/watch?v=IQ7F_mrcQ5g,2024-08-18T03:01:18.422Z,İbrahim Balsak,https://www.youtube.com/channel/UCBqQ3pvr89_TYO-jCBSz3OQ,IQ7F_mrcQ5g
Kiralık Manevi Daire,https://www.youtube.com/watch?v=nQyXQSD9fic,2024-08-18T03:00:11.130Z,Sözel Tim,https://www.youtube.com/channel/UCsA8bXTX8In9DJL_BaBdCIg,nQyXQSD9fic
CS RANKED HEROIC TO MASTER PUSH🤯💥 #shorts #shortsviral #freefire #viralshorts,https://www.youtube.com/watch?v=09Q0SYzKi-E,2024-08-18T03:00:09.972Z,X-RAY 444,https://www.youtube.com/channel/UCiVN1qi_RBHR86PBT4pLI6w,09Q0SYzKi-E
KIŞIN YÜZEN ADAM ERCAN TÜRKSOY,https://www.youtube.com/watch?v=CR_UWVwqhnY,2024-08-18T02:59:36.616Z,testo taylan,https://www.youtube.com/channel/UC1PluvjVa3GI5HJhul5lszg,CR_UWVwqhnY
https://www.youtube.com/watch?v=y6l599acWPs,https://www.youtube.com/watch?v=y6l599acWPs,2024-08-18T02:58:43.496Z,Unknown,Unknown,y6l599acWPs
https://www.youtube.com/watch?v=Qfswhyuhxso,https://www.youtube.com/watch?v=Qfswhyuhxso,2024-08-18T02:58:29.729Z,Unknown,Unknown,Qfswhyuhxso
ANTONIO RUDIGER named his HARDEST OPPONENT EVER 😰 #shorts,https://www.youtube.com/watch?v=QPCkvaNwJMY,2024-08-18T02:57:57.924Z,GOAL,https://www.youtube.com/channel/UCjVd6vTuoAYLFYvX5TSK1aA,QPCkvaNwJMY
Sansa Stark & Daenerys targaryen 💕Telling Very Sweetly 🥰❤️ #gameofthrones #webseries #scene #shorts,https://www.youtube.com/watch?v=XPREj5X4t0I,2024-08-18T02:57:10.067Z,Khaleesi game of thrones,https://www.youtube.com/channel/UCheGHQ_WUcWnyqMxyuUQKRQ,XPREj5X4t0I
KENDİ KÖPEKLERİM BANA SALDIRDI (ÇAPARLAR) #dog #kangal #anadoluçobanköpeği #çapar #köpek#reşo,https://www.youtube.com/watch?v=Fo3HA2S71Oc,2024-08-18T02:55:49.851Z,Dağların Efendisi,https://www.youtube.com/channel/UCdljYfzInyt8L2ChE-cW0wQ,Fo3HA2S71Oc
Mercedes Dayağı | GK,https://www.youtube.com/watch?v=_uLNSZFD_xA,2024-08-18T02:55:13.256Z,Gülsene Kanka,https://www.youtube.com/channel/UCqJdCyLO8hRW8-ve_MSxmCA,_uLNSZFD_xA
Akraba tarafından 20 yaş küçük çocuklara hal hatır soran enişte | #shorts,https://www.youtube.com/watch?v=1qtz9TjKtDA,2024-08-18T02:54:43.223Z,ogzspy,https://www.youtube.com/channel/UC_lDFeeKhxrLgNwj5a35T1g,1qtz9TjKtDA
BİZİ YEMEYE ÇALIŞIYORLAR!!,https://www.youtube.com/watch?v=u4Y-Z0D1pa0,2024-08-18T02:52:33.134Z,Sagoist Futbol,https://www.youtube.com/channel/UCkQ5GA09TME6MrC9Oi05iIg,u4Y-Z0D1pa0
Catelyn and Ned's Wedding Bedding Ceremony Explained,https://www.youtube.com/watch?v=MJ3tFN9VLag,2024-08-18T00:33:06.895Z,Thronesbook,https://www.youtube.com/channel/UCnh47WFDnn2kH9DsSpnXg1g,MJ3tFN9VLag
Charles Dance on Tywin skinning deer scene,https://www.youtube.com/watch?v=H86TlgTN3-k,2024-08-17T23:44:03.618Z,MultiMediaFan,https://www.youtube.com/channel/UCWSmErhFpNGYz4kLZTtfOQw,H86TlgTN3-k
KANDIRALI FERDİ EV ZİYARETİ,https://www.youtube.com/watch?v=DSD_X9wPXv4,2024-08-17T16:44:57.008Z,testo taylan,https://www.youtube.com/channel/UC1PluvjVa3GI5HJhul5lszg,DSD_X9wPXv4
HTalks - Çok Zor Ya,https://www.youtube.com/watch?v=VvvZ7cPlL8k,2024-08-17T16:03:54.194Z,Seko,https://www.youtube.com/channel/UC8KBjFcWMTMPsnXOB9nx8KQ,VvvZ7cPlL8k
Murat Dalkılıç - Bir Hayli (Official HD Video),https://www.youtube.com/watch?v=xhv4UJCpOlA,2024-08-17T15:08:54.207Z,Mert Altın,https://www.youtube.com/channel/UC4aq9KcqYjL0MCR9RQ4_WGQ,xhv4UJCpOlA
Soner Sarıkabadayı & Ozan Çolakoğlu - Unuttun Mu Beni? (Official Video),https://www.youtube.com/watch?v=zcKvhdV3YiE,2024-08-17T15:07:03.487Z,Soner Sarıkabadayı,https://www.youtube.com/channel/UCXbQgqvU_9r6BdLimu35ofQ,zcKvhdV3YiE
Az Nüfuslu İlçe Belediye Başkanı Tüm Bölümler,https://www.youtube.com/watch?v=znL_3WTgIkA,2024-08-17T14:56:42.840Z,Umutcan Deniz İlyasoğlu,https://www.youtube.com/channel/UC6pdD0Lfx2cd5I7qqUe-sSQ,znL_3WTgIkA
Liverpool Yeni Klopp'unu Buldu mu? | Akıl Oyunu,https://www.youtube.com/watch?v=7aQVg15cpP0,2024-08-17T14:56:11.681Z,Mackolik,https://www.youtube.com/channel/UC-fnKq0uZNonkbLI5p_gjnw,7aQVg15cpP0
Sergen Yalçın Cisse Penaltı Anısını Anlatıyor,https://www.youtube.com/watch?v=xA_SIPVt_yw,2024-08-17T14:09:37.392Z,Futbol Sanatçısı,https://www.youtube.com/channel/UCI3l4zGVQTS_5JhYTLToIbQ,xA_SIPVt_yw
"Ahmet Atasoy, Capology’ye göre, Süper Lig’in en çok kazanan oyuncularını bulabilecek mi? #shorts",https://www.youtube.com/watch?v=XHD0txhTB0Q,2024-08-17T14:08:35.812Z,Yeni Açık,https://www.youtube.com/channel/UCda6JF5ryLbAHm1nIlAUodg,XHD0txhTB0Q
Beni buna mecbur bırakıyorsun. #kedi #shortvideo #shorts #keşfet #fyp #viral #catshorts #music #cat,https://www.youtube.com/watch?v=-BaHBLVc8ss,2024-08-17T14:07:29.089Z,Zafer Yaşamış,https://www.youtube.com/channel/UC10vGl4vbSRkj2y6TvsxdxQ,-BaHBLVc8ss
Sponsor Transferi | Arda Turan cevaplıyor,https://www.youtube.com/watch?v=76vXbE0UAew,2024-08-17T14:07:02.656Z,Hikayelerle Futbol,https://www.youtube.com/channel/UCr4YeBJTFQGxob0d-mcDhzA,76vXbE0UAew
Ali Congun Stand-up Yargıtay kararı,https://www.youtube.com/watch?v=egy2a2HFxho,2024-08-17T14:06:05.505Z,Ali Congun,https://www.youtube.com/channel/UClrMK4xRCoA1UDxCsLGOZMQ,egy2a2HFxho
Look At My Hands! - The Witcher 3,https://www.youtube.com/watch?v=0Lud9_it3yI,2024-08-17T14:05:59.591Z,Enrikuni,https://www.youtube.com/channel/UCHgst2zbf1Ls9Qmon2Ytaeg,0Lud9_it3yI
Alex Ferguson'ı en çok etkileyen genç Ravel Morrison'a ne oldu?,https://www.youtube.com/watch?v=6L8XqCQIkrY,2024-08-17T14:05:05.786Z,gdh spor,https://www.youtube.com/channel/UCUpgGtXxMNiWW9wAd0E4PQg,6L8XqCQIkrY
Making a fire proof shield,https://www.youtube.com/watch?v=FogW1ZnoUIw,2024-08-17T14:05:02.656Z,Tyler Csatari,https://www.youtube.com/channel/UC5Z7Fc_QmKPzHv1Zl0Yw6AA,FogW1ZnoUIw
"Gökhan Gönül Kadıköy'de atılan ""Sahte Dolar"" olayını anlatıyor",https://www.youtube.com/watch?v=Lqf2wbeVIPA,2024-08-17T14:03:50.297Z,GolNet Medya,https://www.youtube.com/channel/UCmGCOYaIITu_DcYgLIyprvg,Lqf2wbeVIPA
Türk Mutfağının Dünya'da İlk Üçte Olması Gerekiyor | #shorts,https://www.youtube.com/watch?v=K-RcZr_Bl_o,2024-08-17T14:03:09.816Z,ChefStory,https://www.youtube.com/channel/UCndJR5YO-hCe90YLVONYHXQ,K-RcZr_Bl_o
"Jaime Is Smart, But Thinks He Is Dumb. Cersei Is Dumb, But Thinks She Is Smart 😂",https://www.youtube.com/watch?v=b-E34thhcmc,2024-08-17T14:02:12.068Z,Video Books,https://www.youtube.com/channel/UCbK1H9ApJtqjmMHUWmwwzmQ,b-E34thhcmc
Yusuf Dikeç,https://www.youtube.com/watch?v=xSWSgxf2d_U,2024-08-17T14:02:02.787Z,вαвαчαní ツ,https://www.youtube.com/channel/UC-kQTQ3dGqYXzh53gdW6Q9A,xSWSgxf2d_U
https://www.youtube.com/watch?v=Oub9z6vw9Tc,https://www.youtube.com/watch?v=Oub9z6vw9Tc,2024-08-17T14:01:51.849Z,Unknown,Unknown,Oub9z6vw9Tc
KEDİLERİN UYKU POZİSYONUNA GÖRE RUH HALLERİ📌,https://www.youtube.com/watch?v=-ulidLcEWTs,2024-08-17T14:01:10.468Z,PERİ&ESRA,https://www.youtube.com/channel/UClu7onHSkbo79gME7_I2nVA,-ulidLcEWTs
Arda Turan Barcelona'da neden forma şansı bulamadığını anlatıyor,https://www.youtube.com/watch?v=v8cXT7gch4E,2024-08-17T14:00:13.581Z,Hikayelerle Futbol,https://www.youtube.com/channel/UCr4YeBJTFQGxob0d-mcDhzA,v8cXT7gch4E
Cersei teaches Joffrey about being King | Game of Thrones | #gameofthrones #shorts,https://www.youtube.com/watch?v=QeqTFtxbvGE,2024-08-17T13:59:12.438Z,Shoeless Sparrow,https://www.youtube.com/channel/UCBCMWtxa7-WeeJPAh4viN-w,QeqTFtxbvGE
Sergen Yalçın Kaptanlığı Anlatıyor,https://www.youtube.com/watch?v=eX_dASxfjxg,2024-08-17T13:58:48.980Z,Futbol Sanatçısı,https://www.youtube.com/channel/UCI3l4zGVQTS_5JhYTLToIbQ,eX_dASxfjxg
"""BARDAĞI DOLDURAMAYAN OYUNCULARIMIZDAN""",https://www.youtube.com/watch?v=tTUkBX52wJw,2024-08-17T13:58:17.625Z,NBA Digitale,https://www.youtube.com/channel/UCmmYPA9LPYT5mtdXOklFhyA,tTUkBX52wJw
Beni sevmesen de olur...#kedi #shortvideo #shorts #sokakhayvanları #catshorts #short #sokakhayvanlar,https://www.youtube.com/watch?v=nIVxYsIliiI,2024-08-17T13:57:20.845Z,Zafer Yaşamış,https://www.youtube.com/channel/UC10vGl4vbSRkj2y6TvsxdxQ,nIVxYsIliiI
"Fransa elçisinden Osmanlı'ya öğüt: ""Yanan evler tamir edilir, yıkılan devlet gururu tamir edilmez.""",https://www.youtube.com/watch?v=cnlUg5OZSv8,2024-08-17T13:54:27.568Z,Habertürk Shorts,https://www.youtube.com/channel/UCtTiOaItUMyfD2G3PA5eXDg,cnlUg5OZSv8
Yaktın ulan beni Erhan.. #shorts #kurtlarvadisi #süleymançakır,https://www.youtube.com/watch?v=o_dGAIl__-I,2024-08-17T13:54:16.785Z,Süleyman Çakır,https://www.youtube.com/channel/UCfGbatBI6enkWK0TtrwSuUw,o_dGAIl__-I
Hayat Kurtaran Tasma #köpekler #köpekbedendili #köpekadam #çağrıaracı #köpek,https://www.youtube.com/watch?v=vK5NaD1bp5M,2024-08-17T13:53:21.795Z,KRAL Köpek Ailesi || KKA,https://www.youtube.com/channel/UC-5aVTvTFrMU_Jdvx9ON0Wg,vK5NaD1bp5M
Nuri Şahin'in Real Madrid'e transfer anısı,https://www.youtube.com/watch?v=_7lcZhCRqRw,2024-08-17T13:52:43.734Z,Hikayelerle Futbol,https://www.youtube.com/channel/UCr4YeBJTFQGxob0d-mcDhzA,_7lcZhCRqRw
⭐️ Arda Güler öncesi Fenerbahçe wonderkidi: Beykan Şimşek,https://www.youtube.com/watch?v=r2sXXp8uPGQ,2024-08-17T13:51:47.268Z,gdh spor,https://www.youtube.com/channel/UCUpgGtXxMNiWW9wAd0E4PQg,r2sXXp8uPGQ
Jon Snow becomes Lord Commander of the Night Watch | Game of Thrones,https://www.youtube.com/watch?v=QFFp4m4_eUE,2024-08-16T15:30:50.987Z,Publicador,https://www.youtube.com/channel/UCRPvivMH4h_qQUfAqMAK1iQ,QFFp4m4_eUE
Jacaerys Vermax Dragon | House of the dragon Season2 Episode5,https://www.youtube.com/watch?v=g_6jIfM7P9g,2024-08-16T15:19:13.468Z,Melting Pot Media Mix,https://www.youtube.com/channel/UCtmN_UfYTznQ9EqJcKA7g-w,g_6jIfM7P9g
The Witcher 3: Wild Hunt - Hearts of Stone - Good Ending (breaking Olgierd's curse),https://www.youtube.com/watch?v=WI6QHE_RJlo,2024-08-16T14:53:58.607Z,FluffyNinjaLlama,https://www.youtube.com/channel/UCMhDL-BLChwxDqvWCpoGVrQ,WI6QHE_RJlo
Witcher 3 - Geralt successful speech on Unseen Elder (What lies unseen) | Blood and Wine DLC,https://www.youtube.com/watch?v=hIaVmxycdb8,2024-08-16T14:44:16.834Z,misternoobie,https://www.youtube.com/channel/UCTsEEo0j6otDAXOi5QH1q7A,hIaVmxycdb8
Geralt of Rivia vs Reinald The Forgotten Wolf - The Witcher 3,https://www.youtube.com/watch?v=oPUjT2V8XJM,2024-08-16T14:40:36.089Z,Slinger,https://www.youtube.com/channel/UCyCpBTyZFOAHNHRhlHHb6KQ,oPUjT2V8XJM
AVM'nin ortasında masaj yapan fizyoterapist,https://www.youtube.com/watch?v=2gAdSB6w76o,2024-08-16T14:38:57.152Z,Umutcan Deniz İlyasoğlu,https://www.youtube.com/channel/UC6pdD0Lfx2cd5I7qqUe-sSQ,2gAdSB6w76o
İşte Alpay’ı sinirlendiren Ahmet Şık’ın konuşması,https://www.youtube.com/watch?v=SoSEh67uk_Q,2024-08-16T14:34:56.490Z,Enver Aysever,https://www.youtube.com/channel/UCxKbAeXN4VjL_NRj_ijhH-Q,SoSEh67uk_Q
Vay Seçil Vay! Fırtınalı Aşk Hayatı Ortaya Çıktı! Nişanlısını Aldatmış Arda'ya Bakın Ne Demiş!,https://www.youtube.com/watch?v=JqBsStj11uw,2024-08-16T13:22:23.500Z,Haber Global,https://www.youtube.com/channel/UCtc-a9ZUIg0_5HpsPxEO7Qg,JqBsStj11uw
Seçil Erzan'ın Ses Kaydını İsmail Saymaz Paylaştı! İnsanları İşte Böyle Dolandırmış,https://www.youtube.com/watch?v=lDHrLnVgM-Q,2024-08-16T13:16:23.343Z,SÖZCÜ Televizyonu,https://www.youtube.com/channel/UCOulx_rep5O4i9y6AyDqVvw,lDHrLnVgM-Q
"Arda Turan tezahürata sinirlendi, tribünlere hakaret etti: Ne Seçil Erzan’mış #shorts",https://www.youtube.com/watch?v=VrgXVjECatk,2024-08-16T13:15:29.869Z,Gazete Duvar,https://www.youtube.com/channel/UCdwqFmQd7HuGQ1iOe2WPOlg,VrgXVjECatk
"Arda Turan çılgına döndü: Seçil Erzan tezahüratına kızdı ""Sizinle görüşeceğiz"" dedi #shorts",https://www.youtube.com/watch?v=EwpaU4bG8Yk,2024-08-16T13:14:39.223Z,Gazete Duvar,https://www.youtube.com/channel/UCdwqFmQd7HuGQ1iOe2WPOlg,EwpaU4bG8Yk
Atalay İçin Meclis Toplantısında Tartışma! Ahmet Şık ve AKP'liler arasında Hakaretler Uçuştu!,https://www.youtube.com/watch?v=Pj4672vlNxc,2024-08-16T12:32:14.418Z,Tele1,https://www.youtube.com/channel/UCoHnRpOS5rL62jTmSDO5Npw,Pj4672vlNxc
Meclis'te Tekmeli Yumruklu Kavga! Milletvekilleri Birbirine Girdi | NTV,https://www.youtube.com/watch?v=5SRu5vaeKI0,2024-08-16T12:31:52.548Z,NTV,https://www.youtube.com/channel/UC9TDTjbOjFB9jADmPhSAPsw,5SRu5vaeKI0
Meclis'te büyük kavga! AKP'liler adeta çıldırdı! Ortalık savaş alanına döndü!,https://www.youtube.com/watch?v=mvBMYNAfaio,2024-08-16T12:31:21.854Z,Halktv,https://www.youtube.com/channel/UCf_ResXZzE-o18zACUEmyvQ,mvBMYNAfaio
Tyrion's best advice to Jon | Snow x Lannister | Game of Thrones #got #gameofthrones #shorts,https://www.youtube.com/watch?v=AzaQnJpvJVY,2024-08-15T16:46:57.012Z,Shoeless Sparrow,https://www.youtube.com/channel/UCBCMWtxa7-WeeJPAh4viN-w,AzaQnJpvJVY
Mutfak Bataryasının Montajını Yaptım,https://www.youtube.com/watch?v=AaTIgnNDYK4,2024-08-15T16:45:43Z,Karavan Sem,https://www.youtube.com/channel/UCdoXIkI383815_-fz78S_lw,AaTIgnNDYK4
Emekli SAT Namık Ekin göreve intikal ederken pilot ile konuşma anısı. Siz SATlar hepiniz manyaksınız,https://www.youtube.com/watch?v=AaEr4wlczOQ,2024-08-15T16:43:39.681Z,sat.ayısı,https://www.youtube.com/channel/UCwE26sP09oMx-wduiEVHZbQ,AaEr4wlczOQ
Hiç öyle bir doktorunuz oldu mu? Abone olun...,https://www.youtube.com/watch?v=a0mQQnQxDcQ,2024-08-15T16:43:36.440Z,Hospital Tv - Hastane Tv,https://www.youtube.com/channel/UCluZyc31uK1hsIPat_01s_A,a0mQQnQxDcQ
Bu Orangutan İlaç Kullanmayı Nereden Biliyor?,https://www.youtube.com/watch?v=7ap8BDzhkkY,2024-08-15T15:51:33.268Z,Evrim Ağacı,https://www.youtube.com/channel/UCatnasFAiXUvWwH8NlSdd3A,7ap8BDzhkkY
Açlık sınırı 500 tl olan mahalle abisinin her ortamda kurduğu hayaller - Oğuzhan Alpdoğan,https://www.youtube.com/watch?v=jMi6655Z-po,2024-08-15T15:51:25.643Z,Oğuzhan Alpdoğan,https://www.youtube.com/channel/UCXi9pozUlQoL0WKyPM55Ghg,jMi6655Z-po
Zehirli balon balığı 🐡 #shortsvideo #balonbalığı,https://www.youtube.com/watch?v=6nPUb53fRWE,2024-08-15T15:51:24.660Z,Balık Günlükleri,https://www.youtube.com/channel/UCVcxSmi0RpvXH47qxk17MEA,6nPUb53fRWE
🥇 101 Sporculu Türkiye Olimpiyatlarda altın madalya kazanamadı,https://www.youtube.com/watch?v=q8cZe1MCo2U,2024-08-15T15:51:15.318Z,gdh spor,https://www.youtube.com/channel/UCUpgGtXxMNiWW9wAd0E4PQg,q8cZe1MCo2U
Sibirya kurduna telefon şakası,https://www.youtube.com/watch?v=sATxj3rfrps,2024-08-15T15:50:26.862Z,Pınar Filoğlu,https://www.youtube.com/channel/UCn08e5CvPM3xf8JAAL2q29g,sATxj3rfrps
arabamı muayeneye götürüyorum,https://www.youtube.com/watch?v=5WxbaeDHG1w,2024-08-15T15:49:31.516Z,mido,https://www.youtube.com/channel/UCLRuf0DcQDNMs3fqPEzNgsQ,5WxbaeDHG1w
Opening an INSANE 50 Year Old Fallout Shelter Food Can!,https://www.youtube.com/watch?v=sceowGAobkU,2024-08-15T15:48:48.596Z,Mrs.Fallout,https://www.youtube.com/channel/UCHRXthV2aG8f3lsWhy-a4lQ,sceowGAobkU
İnfluencerlardan bıkmış meşhur köfteci - Umutcan Deniz İlyasoğlu,https://www.youtube.com/watch?v=5VM9nyM_lBQ,2024-08-15T15:48:42.686Z,Umutcan Deniz İlyasoğlu,https://www.youtube.com/channel/UC6pdD0Lfx2cd5I7qqUe-sSQ,5VM9nyM_lBQ
SİNAN ŞAMİL SAM NASIL BİR BOKSÖRDÜR?,https://www.youtube.com/watch?v=jfbAHmG6m8E,2024-08-15T15:47:39.880Z,JFC FIGHT,https://www.youtube.com/channel/UC1YDvB0Ji1qRMMhnSRFDO7w,jfbAHmG6m8E
İskender Büyük Polat'a Kızını Emanet Ediyor! | Büyük Alemdar ile Anlaşıyor! | #shortsfeed #kvp,https://www.youtube.com/watch?v=qKqYfR7A-u0,2024-08-15T15:46:36.705Z,Charons Archive,https://www.youtube.com/channel/UCIh0miVACultS21s2ZVuhcg,qKqYfR7A-u0
sizce Thanos haklı mıydı #keşfet #marvel #barcelonanews #avengers #barcelonatoday #quiz,https://www.youtube.com/watch?v=RX2PNyxExDA,2024-08-15T15:46:31.123Z,Klipman,https://www.youtube.com/channel/UCSE6wFFIMSShhUWkvy1vWoA,RX2PNyxExDA
Emekli SAT komandosu İsmail Dut ile ji jitsu kralı Ertan Balaban antrenman sohbeti,https://www.youtube.com/watch?v=ljmM5zfHBUw,2024-08-15T15:45:32.157Z,sat.ayısı,https://www.youtube.com/channel/UCwE26sP09oMx-wduiEVHZbQ,ljmM5zfHBUw
Fatih Sultan Mehmed’in Sorun Çözme Yeteneği… #shorts #edit #youtubechamps,https://www.youtube.com/watch?v=BT-XRsAqPn4,2024-08-15T15:45:30.732Z,Konaedits,https://www.youtube.com/channel/UCxYOwy6Nd388iNK9Xn0DMvw,BT-XRsAqPn4
Anlaşma(z)lı evlilik 🎤 Ali Congun | “Şehir Eliti” gösterisinin tamamı kanalda!,https://www.youtube.com/watch?v=etJXctzndks,2024-08-15T15:45:28.487Z,TuzBiber Stand-Up,https://www.youtube.com/channel/UCPRWKmegVtLlHA50-JOnDPw,etJXctzndks
https://www.youtube.com/watch?v=YIQ5428ItGc,https://www.youtube.com/watch?v=YIQ5428ItGc,2024-08-15T15:44:56.833Z,Unknown,Unknown,YIQ5428ItGc
"""ONLAR YETENEK ARIYOR""",https://www.youtube.com/watch?v=MqpOQEc6gkI,2024-08-15T15:44:06.586Z,NBA Digitale,https://www.youtube.com/channel/UCmmYPA9LPYT5mtdXOklFhyA,MqpOQEc6gkI
YAVRU KURT GELİŞİM SÜRECİ! WOLF GROWTH PROCESS #czechoslovakian_wolfdog,https://www.youtube.com/watch?v=gGlmjlKd0yA,2024-08-15T15:42:58.806Z,Doğanay Vural,https://www.youtube.com/channel/UCZ1Ai-Mxa4IxFqsdbs71KQA,gGlmjlKd0yA
Yunan esirlerine yapılan muamele #atatürk #shorts,https://www.youtube.com/watch?v=GCo8WndOAZQ,2024-08-15T15:42:55.802Z,Holosen,https://www.youtube.com/channel/UCy4BR1769dOmYbuCJCBcqEw,GCo8WndOAZQ
Galatasaray transferlerinden bidon 11 yapıyoruz,https://www.youtube.com/watch?v=meQXdz0YtBY,2024-08-15T15:41:54.714Z,Karakullukcu,https://www.youtube.com/channel/UCbsPbJOA35AhtXOseRO0JeA,meQXdz0YtBY
İstanbul’da turistik bölgede taksi aramak - Umutcan Deniz İlyasoğlu,https://www.youtube.com/watch?v=2priz1MNcmU,2024-08-15T15:40:15.582Z,Umutcan Deniz İlyasoğlu,https://www.youtube.com/channel/UC6pdD0Lfx2cd5I7qqUe-sSQ,2priz1MNcmU
Dünyanın en ölümcül bıçağı,https://www.youtube.com/watch?v=G3MRZ0AFrV8,2024-08-15T15:40:12.698Z,Dökülen Bilgi Kumları,https://www.youtube.com/channel/UCHM5xTMbWmlgjHMwv_MmD7w,G3MRZ0AFrV8
https://www.youtube.com/watch?v=D0SYCMetMNo,https://www.youtube.com/watch?v=D0SYCMetMNo,2024-08-15T15:40:06.318Z,Unknown,Unknown,D0SYCMetMNo
Farklı Topları İki Bacak Arasından Geçirme Challenge,https://www.youtube.com/watch?v=0_V-2JV2YCw,2024-08-15T15:38:03.119Z,Kadm Futbol,https://www.youtube.com/channel/UCLKkkfcAmHPb0SoUM95lPgA,0_V-2JV2YCw
"Diyeceğim baba, bir ağır mevzu... #shorts #kurtlarvadisi #süleymançakır",https://www.youtube.com/watch?v=Re0nyJQGM7I,2024-08-15T15:37:57.743Z,Süleyman Çakır,https://www.youtube.com/channel/UCfGbatBI6enkWK0TtrwSuUw,Re0nyJQGM7I
Part 21 | The Final Scene | Inglourious Basterds (2009),https://www.youtube.com/watch?v=8tpqpufDT7g,2024-08-15T15:37:55.843Z,Johnny Films,https://www.youtube.com/channel/UCXBpqx5V4GjBfa4acqWO0Dg,8tpqpufDT7g
Fatih'i anlamak..,https://www.youtube.com/watch?v=ZVS0QmWVncs,2024-08-15T15:36:55.392Z,Kayzer Tarih,https://www.youtube.com/channel/UCtlDf-8jNxxLBftIOPVRvJA,ZVS0QmWVncs
O kadar köpeğin içine taşıma çantasıyla beraber bırakıp gitmişler. Tedavisine başlandı.,https://www.youtube.com/watch?v=gTb7WC5cQ7E,2024-08-15T15:36:18.615Z,Ankara Garipleri,https://www.youtube.com/channel/UCvTlJcZfwvZQapm1786TPJA,gTb7WC5cQ7E
Burning sword 🔥🔥🔥🔥🔥 #jamie #lenister #gameofthrones,https://www.youtube.com/watch?v=t5ODdkFXFD0,2024-08-15T15:35:33.909Z,Otaku ASTA,https://www.youtube.com/channel/UC04CmoGilWEHb8mZfbh64tw,t5ODdkFXFD0
Aslan Yürekli Richard - İngiltere'de Yalnızca 6 Ay Geçiren İngiliz Kralı,https://www.youtube.com/watch?v=SDWUaEVQhDw,2024-08-15T15:34:23.633Z,Kronik Tarih,https://www.youtube.com/channel/UCaEs8Vj-Ozxx7WsAjYcKjiA,SDWUaEVQhDw
Kedim doğum yaptı / 50 saniyede anlatımlı doğum videosu #kedi #kedidoğumu #doğumgünü #doğum,https://www.youtube.com/watch?v=mZQ1kT1Yqyo,2024-08-15T15:34:19.610Z,Melike Nurgül Balcı,https://www.youtube.com/channel/UC47okx0S9403kf6hnUSNXnA,mZQ1kT1Yqyo
Bunu anlatma bence!,https://www.youtube.com/watch?v=wCt-JixQ6uM,2024-08-15T15:33:25.192Z,Sibel Arna,https://www.youtube.com/channel/UCfmcIZ4_XFSo9Hj4ByA262A,wCt-JixQ6uM
Honeybee colony makes 40lbs of different honeys in 6 months! Guess what their dogs name is?!,https://www.youtube.com/watch?v=zY0UiZyekyY,2024-08-15T15:33:23.441Z,How’s Your Day Honey,https://www.youtube.com/channel/UCzjLuNHlVCzNY68t4XsNRtQ,zY0UiZyekyY
H100 Sigma Kuralları 😊,https://www.youtube.com/watch?v=C0AR-qTSevY,2024-08-15T15:32:17.715Z,İstiyor Musun,https://www.youtube.com/channel/UC9vHTyU67P-hSe29OdjZiTA,C0AR-qTSevY
pulling a CHUNK OF METAL from a cow's SHOE!!! #hooftrimming #hooftrimmer #hoofcare #satisfying,https://www.youtube.com/watch?v=76ttKFxbe_Q,2024-08-15T15:32:14.128Z,The Hoof GP Clips,https://www.youtube.com/channel/UCa1TJlv21wKLrd4rJxZTF1g,76ttKFxbe_Q
Sizce başka neler var❓☺️,https://www.youtube.com/watch?v=CPNb9QifcCY,2024-08-15T15:30:56.841Z,PERİ&ESRA,https://www.youtube.com/channel/UClu7onHSkbo79gME7_I2nVA,CPNb9QifcCY
"Osmanlılar, Bayramların gelişini nasıl anlardı?",https://www.youtube.com/watch?v=X39gE-4ePT4,2024-08-15T15:29:55.174Z,Habertürk Shorts,https://www.youtube.com/channel/UCtTiOaItUMyfD2G3PA5eXDg,X39gE-4ePT4
